2,80,4,1024,349,5.6719e-22,0.77286,2.0275
1,81,4,1024,512,2.4903e-11,0.78358,2.1037
2,81,4,1024,339,1.9674e-22,0.98404,1.712
1,82,4,1024,512,1.8294e-11,1.0453,3.2914
2,82,4,1024,339,1.5727e-22,0.93699,2.4416
1,83,4,1024,512,1.0665e-11,0.78437,3.403
2,83,4,1024,346,6.0822e-22,0.97058,3.9745
1,84,4,1024,512,1.6995e-11,0.99102,4.247
2,84,4,1024,338,1.9244e-22,0.68366,1.7927
1,85,4,1024,512,1.2884e-11,0.67596,2.5468
2,85,4,1024,333,1.3451e-22,0.54723,1.4054
1,86,4,1024,512,1.5709e-11,0.80797,1.724
2,86,4,1024,343,1.7492e-22,1.0207,1.6862
1,87,4,1024,512,1.1703e-11,0.97415,1.736
2,87,4,1024,348,3.8548e-22,0.95505,2.0931
1,88,4,1024,512,1.4587e-11,1.0272,2.3427
2,88,4,1024,338,1.5627e-22,1.0014,2.1666
1,89,4,1024,512,1.5711e-11,1.0093,2.5039
2,89,4,1024,340,1.6239e-22,0.99318,2.1
1,90,4,1024,512,1.1962e-11,0.99722,2.6096
2,90,4,1024,348,4.4122e-22,1.0967,2.2637
1,91,4,1024,512,3.2386e-11,1.0991,2.5741
2,91,4,1024,338,1.99e-22,0.8294,1.7534
1,92,4,1024,512,1.3007e-11,0.8051,2.0416
2,92,4,1024,345,4.2509e-22,0.91747,2.2194
1,93,4,1024,512,2.1594e-11,0.9437,2.6033
2,93,4,1024,343,2.6952e-22,1.0079,2.6467
1,94,4,1024,512,2.0735e-11,0.97246,4.176
2,94,4,1024,336,1.3681e-22,0.73758,2.9066
1,95,4,1024,512,8.2353e-12,0.69787,2.0905
2,95,4,1024,339,1.4479e-22,1.0018,3.3431
1,96,4,1024,512,1.4516e-11,1.0021,4.4095
2,96,4,1024,341,2.0823e-22,0.82092,2.0679
1,97,4,1024,512,1,1.6467,1.4317
2,97,4,1024,333,1.6491e-22,0.67203,1.5497
